gene	alpha	beta	delta	PP
UBE4B	0.859078815622806	1.33957872086134	1.18791282300493	1.10372393807683
SIGMAR1	0.79890949282599	0.904529621880451	0.902479830737516	0.636220139175427
BET1	1.61309344306281	1.95890074980462	2.09467291275391	0.996322338369906
CWC27	1.9122054989026	2.19564540080027	2.05729345462365	1.98964948885383
SAP18	5.53102412222717	5.93867225439945	5.74107818128629	6.09849825100659
SMNDC1	1.31431818323291	1.41845444495828	1.55834143379136	1.59048728464049
BCAS2	3.43063554551592	3.68370230717285	3.7654662316804	3.13819099643684
EIF1B	5.04020249398328	5.57009216841635	5.09574599585069	4.83302170402028
SPEG	0.203273818627454	0.245249135419221	0.0571589848524151	0.190587105108143
SF3A1	1.30831298942027	1.34554159992224	1.80994545944353	1.49405047817172
DNAJA2	3.35497999604774	4.33118415230861	4.58774402590347	3.60878135401365
BCKDK	0.528486869154854	0.605365867242353	0.572274061761588	0.600820945088993
MAEA	0.564020125517965	0.808249406436034	0.343292336381882	0.769467060068304
PAK4	0.408229800693779	0.358223156973047	0.473133638402462	0.519935183201148
MARCH6	5.09445621734248	6.49972690863177	4.84639069644199	4.45663908696243
KATNB1	0.259293242910369	0.186964484757862	0.0607282600221409	0.196674210372856
DLEU1	0.26063841796065	0.316437310208729	0.320177828093371	0.131438936822478
SNAPC5	1.04971454584327	1.43150475014063	0.849306588632492	0.937925644009658
APBB3	0.263579543640586	0.446710217462484	0.514318503385155	0.331088299861938
ZNF267	0.329278882158496	0.280852019486528	0.448647807540907	0.639840338497181
DSCR3	0.633903420514367	0.855887660089942	0.878714597381713	0.882870972433071
TCIRG1	0.0963977761360404	0.0786837201914593	0.0740452847875794	0.181626892493273
RTN3	3.15181371019659	3.89718831885621	3.27178126155487	3.86931325769846
LANCL1	0.517351252123665	1.12135731957456	0.903492984877165	0.41575427490402
TNIP1	0.473297555300902	0.407629767926237	0.508960287673061	0.516468198468516
SMYD5	0.268539968615527	0.285784922994436	0.311755144283153	0.505472777770003
KLHL41	2.01666171696042	0.223478025952004	0.458970425183547	0.763166862877585
RRAGB	0.904880132653152	1.40887145393461	0.759163937714038	1.2425173943566
AKR1A1	3.37694785915941	4.28367877790133	3.23029826708516	3.43443085227304
EMC8	0.809451117419304	0.629936167810736	0.413380043157078	0.979807927259279
TMEM5	1.08006458477847	1.84124903504588	2.08861139817099	1.6556995960592
CNPY2	5.35949296240419	4.67645775936397	4.29515592041513	4.38428918715376
PCGF3	0.810204175054948	0.724956729836157	0.744307633915085	1.07889611832575
TFG	2.58437576638416	3.08067966356495	2.9552527370128	2.58751256427033
ABCA7	0.23596672644747	0.219894686965334	0.0733617415489793	0.279807180331788
ABCA10	0.168274126295228	0.344458456915331	0.0739126798467164	0.358126862628715
ABCA9	0.0634147235393961	0.265897870270369	0.0969943539596531	0.168072757952483
WARS2	0.469304130330045	0.354878097060439	0.313917131349123	0.387294499494772
HMGB1P5	6.07981759684078	6.4136690959627	5.97386438766676	6.23815563692305
HMGB1P4	0.249052056660091	0.250107904324401	0.317719806230514	0.40033985978155
HMGB1P3	0.181776479756623	0.234572780911577	0.305937051103087	0.313086186649377
HMGB1P1	2.09101403993727	2.29417710928067	2.5955093128802	2.81023953018871
NPM3	0.474569546982951	0.310913695159858	0.40496075329869	0.374343759318469
NPM2	0.715872931801993	0.688807607113202	0.897158466305206	0.914718208757261
HMG20B	0.237935787490969	0.334870977692898	0.51607300319734	0.504006490392426
HMG20A	1.01564059802142	1.20624703107078	0.79893134525136	1.01862968387286
MICU1	2.02023491238885	2.2258592639315	1.71247633949763	1.96804789711682
CITED2	0.734106944844653	0.452797146856002	0.0859041711154331	0.750667558110328
TUBA1B	8.31980596921916	7.59354122520769	7.75077943560348	7.14634055025891
IRF9	1.74966160424393	1.44129931119866	1.71956378499241	1.60209415319239
BPNT1	1.14211634369414	1.27597136640817	1.42100349993306	1.59653785784985
TUBB3	0.414908013978412	0.338758863865917	0.160688036331236	0.679513626139229
TUBB4B	2.51019445664405	2.33196334781447	2.56460503283037	2.57641523848009
SCML2	0.422841872373485	0.346042637019238	0.720973934672914	0.292371884339137
CEPT1	1.63893078535479	1.93350586953396	1.54217058760347	1.76534994725323
CORO2B	0.400073269329949	0.190849269103932	0.0755497165025791	0.105999478914258
ANAPC10	0.930402552067678	1.14841249487732	1.06725084569871	0.926061754882479
DLC1	0.302302415131674	0.158060824524453	0.101106149312237	0.406264732535524
ATP8A1	0.751412575634787	1.40501168327672	0.803245667959547	2.07801814947077
NDRG1	2.24794129327194	2.03159872842582	0.388201733742746	0.684662940159952
GNB2L1	7.66265969337493	8.5544262070716	8.37679657939612	8.44002960468352
PEMT	7.2485283207317	5.9544549501293	2.87010025656508	2.35408125909755
PIAS3	0.94240289952794	0.86826104546454	0.667302013072101	0.857786559152544
ST3GAL6	1.18484029320708	1.21518705333475	0.619001661381286	1.59928074298164
CPQ	3.18673222722597	2.26460391899283	1.81784142866845	2.58183861483341
WFDC2	0.810081620135396	0.817553547758821	0.770772028313779	0.622936076361525
IFITM3	0.633026213635881	0.341920174714535	0.430103706871521	0.294643244009002
NSA2	3.38957235698132	4.41569645559958	4.00177686777971	3.31975560100817
YAP1	0.0591485860255984	0.0177351933147108	0.0207633455269258	0.00281500971626539
SPON2	0.139329086530257	0.116626665144811	0.0574239214451581	0.585274906767532
PRMT5	0.716460502357632	0.634213854246848	0.764584540440681	0.497709423182146
CD2BP2	0.742991450100795	0.927927508088036	0.808059897616225	1.07339520121199
UBAC1	1.23638223762399	1.30835575049577	0.620761300657098	1.70342551000633
CDIPT	0.836449314042822	0.888195081963042	1.14585013467051	1.47029477223226
PGRMC2	3.43210746546455	4.5590998495611	3.28778653280662	3.78621090773427
ARIH2	1.70004754951387	1.79329937593496	1.84900963258451	2.39587512168902
TUBGCP3	0.375125089065184	0.428466194435077	0.756197700240311	0.250258919416643
SEC24B	1.03086113623923	1.21164457024928	0.786600061400619	0.801590397596879
CFDP1	4.18277227228458	3.66418887848968	4.68080244532928	4.13214093900675
TMEM147	4.11004456781471	3.19762126466645	3.27664554978547	2.83468771707159
RBM14	0.150106474206976	0.149292633447938	0.316044173006188	0.179676429528052
LYPLA1	1.80051267111484	1.6128528983498	0.69235951862322	1.82192493867105
CDC42EP2	0.135157725171091	0.00934338236800882	0.0064401271493663	0.178833633782871
EMG1	1.58934256849413	1.6350697404394	1.85825903188442	1.46002131303569
IFI30	3.53182871791324	2.34027450552005	2.00249869732905	2.49977773796966
C1D	3.53237929338461	4.42705847475581	4.18083706396174	2.62962266390317
OLFM1	0.211555436143891	1.74569642886988	0.565994837446363	0.150611104688241
TIMM17A	2.36217499257874	3.07134396942893	2.55940528125602	2.39978549434513
N4BP2L2	3.88360790304688	4.68620137519895	4.58654954236069	4.31664963025317
ZER1	0.493373100702181	0.556164939667492	0.728954358135604	0.488971272124207
MCRS1	0.85079369604885	0.941929165118076	0.926023145074562	1.20392690210074
FAM3C	2.08792166461378	2.40528817252015	2.49574190522201	2.13213669004472
ACAA2	3.79430199730716	3.72854512483094	3.43733137291917	4.51476993086818
PPIE	1.83613864835047	2.2252670318283	1.85046978249007	1.68212738304728
VAV3	0.29514222634706	0.443859936901164	0.00760444579849576	0.0144795701016995
TOMM40	0.158747240911473	0.182677496316589	0.0593214845779719	0.300830892077807
TAB1	0.185591340176509	0.182529133583917	0.174285818768637	0.0586894133448732
ECI2	2.82505548677468	3.49375769753936	3.18616142098029	3.20400284283511
HAX1	4.65204673002578	5.26802726954954	5.21313790681929	3.86446683392567
GPNMB	0.135059860380398	1.04556710095666	0.455839440271841	0.232666128915387
BAIAP2	0.404476734461975	0.670063558958195	0.859434193067592	0.428709498410525
MAD2L2	0.657731196076185	0.582154230116218	0.424928677192783	0.480070829075558
SLC30A9	2.31012051798168	2.58737512376292	2.45194312482696	2.72172124766499
PIBF1	1.11183586936332	0.998599020047175	0.928074167435108	1.04234114337583
PPIH	0.528843070498709	0.636402019687956	0.716013772039691	0.443215661766023
COG5	0.979464687010816	1.04919239649856	1.38074468613376	1.06179960891894
ZNHIT1	2.70824183350413	2.53975708033726	2.61954376561588	2.87110713133006
TIMM44	1.15148706379094	0.975418550454922	1.25087178466021	1.13619471028131
ZBTB18	0.417127278181898	0.750404391082947	0.80867219676419	0.527426199416136
HMGN4	1.40309712059523	1.62181734433941	1.28860087011677	0.993461686017144
TADA3	0.697218070266042	0.6406508512187	0.4538379814851	1.00051013226303
TRIM38	0.421864944492236	0.302477049013283	0.757623424338555	0.515065049420004
ATP5H	6.41934286537771	6.61303409742645	6.16398897158463	6.25932319808838
UBE2E3	1.23516014110086	1.70362430639427	1.40928741142633	1.92987929631185
SLC25A17	1.18377313643466	1.31502930888859	1.21681393913366	1.04655036408673
SLC9A6	0.664179667165476	0.606542283282891	0.478970198934279	0.492622609997736
EIF3M	3.1935898356326	4.41118363725634	3.50350061822316	3.35252410458779
NXF1	1.48611605858035	2.04895316785601	1.48680346177499	1.64202322702671
SEC23B	2.27821021191485	2.69070246210474	2.86233836927208	2.67390789411895
SEC23A	1.22294299690101	1.1389588589681	0.925378963884966	1.31321590831738
CAP2	0.10589252819825	0.316577059775667	0.388071633406736	0.368301209649693
CAP1	3.64944865269404	4.08264895994928	3.78451132318558	3.9489855176887
CREB3	1.42843433803009	1.60275607666546	1.46333887945939	1.12536599808258
LRRC41	1.31454001729037	1.06184461053751	0.952370799199215	1.51535496081434
VTI1B	1.09870237497877	1.47051485279391	1.12226200982634	1.63039088585925
CRTAP	0.615316012210142	0.665459759118679	0.404906894409928	0.68588032206153
SYNCRIP	2.0892691809634	2.16507520385169	2.22114697441958	2.10222416257714
VAT1	2.86185614622693	4.04637900932554	4.22115201844751	3.81261845193637
STK25	1.03525393990639	1.0749273793379	0.527360304760775	1.00640370972562
ENOX2	0.62835135802083	0.818977622209496	0.33285724778105	0.625255360957538
UNC13B	0.709766755299649	0.948503804119119	1.08097318943332	0.975443611660787
CARM1	0.330864773094754	0.305485137418259	0.403334750564581	0.412077286146543
NCOA2	0.615460519755404	1.1107471705211	0.920873729955549	0.911149367481594
SEMA4F	0.23052759448403	0.235277064169403	0.264006135497529	0.241791077720406
SEMA4D	0.347473644805147	1.37464850264125	1.76411382109101	1.07523061889745
SEMA4B	0.760378197054931	0.744743726641526	0.246474581456299	0.582781921358242
APPBP2	1.46344595287122	1.46144104456548	1.50402824235979	1.06602237682289
MYBBP1A	0.562298868170508	0.595389542600503	0.317243115102133	0.516696289075408
CIB1	2.70335779845106	2.27674995251792	1.54657067037219	1.66079942052286
ZNF211	0.408522557721102	0.492145722752442	0.196804277670377	0.620931329075063
DDX17	4.22382057519686	4.48551290099929	4.46454476707658	5.19878740758768
DEAF1	0.873967411619549	0.802919927071265	0.794198631583001	0.488260324056134
CHERP	0.31651946365417	0.349615425241335	0.197501343567264	0.295086534423002
KAT5	0.855512305894742	0.872992731776504	0.679425939105819	0.865738842363003
HYOU1	2.10354739248378	2.22452545808459	2.07522447866634	1.90487670047472
IPO8	0.815597241275751	1.07713166476897	0.987040684863138	0.89933792880026
IPO7	1.47728988036513	2.28584537677427	1.99075159742011	1.93106172186745
NOP56	2.34899024222217	2.91427008799183	2.62266187875426	3.03648820782664
NEBL	1.5429512266699	1.62438497451323	1.8167780601771	2.23726108328764
PITRM1	1.96774341498932	1.44453511602475	0.962992052489315	2.38810209039341
ATG7	0.760010539654468	1.04178894963916	0.671041410657297	0.840706597457885
SSSCA1	1.00178699807629	1.32184498512308	1.53457753351652	1.09019487807827
RNASEH2A	0.548356346965807	0.289358810312289	0.316678994201702	0.447223592073751
LEPREL2	1.06979744833707	0.569019657713007	0.871502120711955	1.69099200489592
UBD	0.142250363474333	0.0444982212898195	0.124977558355302	0.165271896533164
GLRX3	1.73993288277003	2.01375625559752	2.11142692182185	1.59808797974454
DCTN2	3.043081482032	3.03317544550905	2.54407948214754	3.0915044907876
ANP32B	2.00314335058522	1.96847795538969	2.51791752586519	1.99770583802439
LAMTOR5	6.29170601618966	5.81608451040619	6.10045839865888	5.75181275950959
PROCR	0.0841922576435771	0.373124637022147	0.567450221358008	0.887645941830102
TM9SF1	1.35256386383713	1.40761618657925	1.01511872593465	1.30563720625866
PRDX4	5.79685833245606	4.8784001087721	3.16528705018413	4.18658491299778
ARL6IP5	4.72464937799357	6.80948663893893	4.58686119372456	4.98562872210645
ARPC1A	3.32005565114126	3.51270003369328	3.30270477873894	3.68595809659717
HTATIP2	2.15148643196808	1.9071955107751	1.38398274244513	1.30174420945787
AGPAT1	1.01561447857813	1.09677360015712	1.22607922354135	1.11137483212356
AGPAT2	0.296254579617414	0.645601877150045	0.165430206605039	0.845553527693777
RPP30	1.09751579058439	1.41089119935354	1.23738658999961	0.859154293704686
RPP38	0.985823239939939	1.07889825673666	1.71301543484381	0.734858691879826
SPTLC1	2.04645549266188	2.06910969667103	2.59889489799564	1.67450841738463
SLC35A1	1.43411008603539	1.96791312719707	1.60897449243646	1.66460240522086
SLC19A2	0.424733059742949	0.531222632546188	0.332747803795319	0.55827747909283
OLFM4	0.12097038774754	0.155669975664838	0.185579420072247	0.167205829950997
ARFGEF2	1.44488563897268	1.84665650251494	1.62667745267406	1.65825484124357
ARFGEF1	1.68982226645158	1.48443553144229	1.9267857797397	1.8609351419636
RABAC1	4.96693875768644	4.7223429082402	4.12713371047309	4.8638662940081
SLU7	2.86308221751723	3.65167349678184	3.11359237346441	2.88006995149287
SIVA1	2.20838361018827	2.74021918017265	1.75911381948406	1.89420322133727
MRPL28	1.26174738819418	1.03628513692844	0.541537919228993	1.52142402958358
CCT7	4.02371131830897	4.79750439003132	4.22397706969417	4.03451819556502
CCT4	2.93764049195575	3.50446535369995	2.75298676321758	3.39469648336802
CCT2	3.32119313081605	3.16754770958845	2.91120186787023	2.98836812630118
NPC2	6.81780152402525	6.50044272339221	6.89218346309376	7.63933957458633
TACC2	0.375558189440636	0.376551868347181	0.487385080579266	0.795436684393987
SORBS1	0.689475295927138	0.113169078416201	0.0285433763196747	0.368584544838913
IFITM2	0.72028896617006	0.175514273325219	0.194907704872109	0.271587453776642
POMT1	0.481739383715083	0.426678169944301	0.759973904817394	0.669109356429035
TXNRD2	0.259295324735025	0.349360525180806	0.249430423853694	0.214403481607178
MTHFS	1.69696410611144	1.63790301821749	1.1154596684091	1.12756884552085
DRAP1	1.36017812201573	1.05567678633268	0.74042534490598	0.994464846148281
SCGN	8.19975746384625	9.5794465083196	9.21791943093799	7.43411652987924
DNPH1	2.06090439787527	1.16346552124862	1.46315254519321	0.855514902886773
SMC2	1.3021683281531	0.961229518915768	0.448657795383203	0.838568452334218
PRPF8	2.8784761464317	3.18514587497623	3.02849017321952	3.31325318207738
TRAPPC2P1	0.960909495925998	0.857312945832755	0.888560799921112	0.740721147820836
AHSA1	2.25885206371149	2.46390542633846	2.95968884045878	3.02204185000133
USP16	2.46316801085978	2.47305990964449	3.48549924550282	2.59911556738425
CDC42EP3	4.09840945153756	3.41623749904411	2.38566248068501	2.55096690407147
PAIP1	2.66190441760903	2.77123626800009	3.25845217805502	2.62489274048638
PAICS	1.28944119064461	2.04620357103092	1.31231243570226	1.38419202093819
TBL3	0.337923375198497	0.303790496693766	0.136687499924232	0.303547113132498
MXD4	0.319294539651025	0.351984402137107	0.4348026847775	0.576444830122176
LEPREL4	0.895062883464852	0.493307544319406	0.627346564175063	1.24813996110475
PDLIM5	2.27252593222285	2.84608266719951	2.49509194651708	2.66743510950446
TRIM3	0.315322746552333	0.133366351040872	0.223061505441366	0.221866757275218
ERLIN1	0.763333977165305	1.00160536649173	0.859064279731666	0.911031262403717
HEXIM1	1.37872573429859	1.46522536479797	1.43729540299206	1.55036427156711
RBCK1	0.979376447811354	0.772718601238816	0.937881094154146	0.636599498877986
STAMBP	0.87562613624566	1.05579660812988	0.844878197009377	1.00860274255063
TGOLN2	4.13054975188819	4.64632771852351	4.3559235723989	4.51160812434629
ARID3B	0.15388092958694	0.198470688716642	0.0980038100051039	0.275407649853525
POLR3F	0.565461308817912	0.65435590428707	0.553583779699116	0.395954741279912
POLR3G	0.179864383479052	0.181136326169178	0.385426658135981	0.287498089213281
POLR3C	0.632922351785564	0.747191901054147	0.697380051325572	0.467635500721257
IVNS1ABP	2.38551270270773	1.10841676675684	0.845742362862154	1.12136349950995
TRIM16	0.146774553352275	0.238404924771816	0.11536730580554	0.0307633144788613
MYL12A	3.89310085016012	4.02138908164586	4.59946382029259	4.4705065189544
TXNIP	2.55801232729876	0.955066754339124	0.655288446491504	3.10654857709218
